ID1_G,ID2_G,ID_T_G,ID_R_G,PREDICTION
10078,7302,13507,5,1
19877,26211,13507,5,1
9652,13727,13507,5,1
16999,20290,13507,5,1
28077,13579,13507,5,1
20548,28763,13507,5,1
14977,17788,13507,5,1
4362,45977,13507,5,1
21332,33230,13510,5,1
22590,17831,13510,5,1
31120,29151,13510,5,1
29257,26143,13510,5,2
24843,14861,13510,5,2
32703,28586,13497,4,1
23590,34103,13497,4,1
23471,26506,13504,5,1
23324,19790,13504,5,1
40058,10363,13504,5,1
27783,17003,13504,5,1
40825,7511,13504,5,1
7984,51279,13505,5,1
37034,40395,13505,5,1
25927,30537,13505,5,1
43952,15073,13505,5,1
30931,23315,13505,5,1
17830,25863,13505,5,1
25926,23331,13505,5,1
14479,40628,13505,5,1
13651,4461,13312,4,2
8721,33648,13314,5,1
7826,3996,13317,4,2
21548,5058,13317,4,2
38621,12430,13504,5,1
29672,17357,13506,4,1
21254,9479,13506,4,1
22798,40809,13506,4,1
30849,8672,13506,4,1
23336,36045,13508,4,1
28885,37302,13508,4,1
2247,18665,13508,4,1
14967,10405,13508,4,1
9878,23226,13312,4,1
20542,21506,13312,4,2
22439,26473,13312,4,1
20463,16433,13312,4,2
29665,12871,13314,5,2
29372,14606,13314,5,2
14465,20648,13314,5,2
55837,46141,13314,9,1
20819,19474,13315,4,2
13447,12491,13315,4,1
1266,28895,13317,4,1
22807,5129,13317,4,1
28108,8515,13317,4,2
9584,14860,13317,4,1
21392,34601,13497,4,1
21893,44556,13497,4,1
55864,40093,13312,4,1
26218,7805,13312,4,1
55867,22553,13312,4,1
5083,18483,13315,4,1
13209,14177,13315,4,2
10507,7968,13315,4,1
4149,13796,13315,5,1
55850,50031,13317,4,1
55851,39803,13317,4,1
9840,9229,13317,4,2
10505,2034,13500,5,1
8758,19946,13500,5,1
22428,35086,13500,5,1
26761,25160,13500,5,1
13637,22979,13500,5,2
29816,45553,13500,5,1
17903,24082,13500,5,1
26922,38551,13506,4,1
9333,21109,13506,4,1
29262,13804,13506,4,1
26514,18579,13506,4,1
29812,20102,13506,4,1
28856,34134,13509,4,1
43329,22761,13509,4,1
8858,43598,13509,4,1
30318,36225,13509,4,1
10492,26892,13509,4,1
26424,22448,13509,4,1
29117,26839,13509,4,1
49401,35268,13509,4,1
43597,18378,13509,4,1
46722,35036,12837,5,1
36743,46718,12837,5,1
31782,32729,12837,5,1
42451,35321,12837,5,1
20104,13032,13312,4,1
55877,25052,13312,4,1
20694,17829,13313,4,2
13608,13764,13313,4,2
11005,24797,13313,4,2
39338,39067,13315,4,1
39340,50310,13315,4,1
55863,55862,13315,4,1
55067,24333,13315,4,1
23235,34799,13317,4,1
55848,55849,13317,4,1
6254,20655,13317,4,2
25161,45725,13497,4,1
14536,20971,13497,4,1
24245,14534,13500,5,1
18669,29663,13501,5,1
12851,46748,13501,5,1
30221,22863,13501,5,2
24532,28684,13501,5,2
28860,22235,13501,5,1
26832,20559,13501,5,1
26500,33652,13501,5,1
27262,14108,13501,5,2
43950,10051,13509,4,1
20354,30312,13511,4,1
28899,35314,13511,4,1
53548,30507,12836,9,1
41095,49890,12836,9,1
34233,40434,12837,5,1
38463,36263,12837,5,1
619,14387,13312,4,1
935,18495,13312,4,1
13765,12276,13313,4,1
19812,11181,13313,4,2
46048,55874,13313,4,1
3639,14739,13313,4,1
7732,8440,13313,4,1
23100,18771,13314,5,2
28898,10400,13314,5,2
8216,6081,13315,4,2
17837,7970,13315,4,2
12873,30925,13497,4,1
38071,891,13498,5,1
10292,36821,13498,5,2
34693,29959,13498,5,1
11025,1742,13498,5,2
4008,34102,13499,5,1
21070,32652,13499,5,1
9687,7654,13499,5,1
3992,29458,13499,5,1
17964,37882,13503,4,1
34498,45499,13503,4,1
14126,33659,13503,4,1
40383,13404,13503,4,1
30522,12622,13503,4,1
36498,24955,13503,4,1
22445,29715,13503,4,1
23337,39306,13503,4,1
8564,21822,13503,4,1
42548,26702,13503,4,1
9114,21883,13503,4,1
21973,47021,13503,4,1
29273,36059,13503,4,1
25934,33423,13503,4,1
36822,24179,13503,4,1
26890,12097,13506,4,2
26238,17358,13508,4,2
42159,26147,13508,4,1
28920,28107,13508,4,1
11371,32857,13508,4,1
26205,37017,13508,4,1
23365,26834,13508,4,1
53520,18474,13508,4,1
9547,12525,13508,4,2
27187,10500,13511,4,2
30397,31363,13511,4,1
33738,23641,13511,4,1
33101,29469,13511,4,1
30972,29967,13511,4,1
26002,10005,13511,4,1
6458,20465,13312,4,1
30774,55869,13313,4,1
5961,3849,13313,4,1
5054,5904,13313,4,1
7757,24840,13314,5,1
12490,13957,13314,5,2
55833,46224,13314,9,1
1075,8806,12836,9,1
52786,34524,12836,9,1
4045,22189,13312,4,1
55870,55871,13313,4,1
30116,55872,13313,4,1
55873,22844,13313,4,1
55834,55836,13314,9,1
42465,55840,13314,9,1
46249,46779,13313,4,1
19584,28762,13316,4,1
12921,7462,13316,4,1
22992,17094,13502,4,1
23201,8706,13502,4,1
32877,32773,13502,4,1
30809,21517,13502,4,1
13268,24533,13502,4,1
24639,34303,13502,4,1
36174,28900,13502,4,1
20471,35104,13502,4,1
37958,37655,13502,4,1
17018,34603,13502,4,1
12195,19685,13506,4,1
28074,29943,13510,9,1
17831,21332,13510,9,1
28742,29151,13510,9,1
29257,14861,13510,9,2
1569,23259,13316,4,1
15021,6642,13316,4,2
8313,7803,13316,4,1
13968,23462,13316,5,1
6465,1092,12836,9,2
4025,22433,13316,4,2
17928,16996,13316,4,1
12614,7462,13316,5,1
36519,30119,12837,5,1
28774,34861,12837,5,1
47566,34337,12837,5,1
26313,20983,13315,4,1
55855,55856,13315,4,1
23471,5885,13504,9,2
5736,46003,13316,4,1
26900,28762,13316,5,2
1569,18524,13316,5,1
11742,9649,13316,5,2
6642,1264,13316,5,2
13048,1747,13312,5,1
20463,918,13312,5,2
9878,55866,13312,9,1
55844,42309,13316,4,1
22433,6228,13316,5,1
16996,7803,13316,5,2
12653,9516,13317,5,1
10014,14856,13317,5,1
7889,25171,13317,5,2
19946,10505,13500,9,2
26761,22428,13500,9,2
29816,13637,13500,9,1
55876,6728,13503,4,1
25934,24179,13503,5,2
9887,12430,13504,9,2
10363,19790,13504,9,1
7511,27783,13504,9,1
19877,7302,13507,9,1
9652,20290,13507,9,1
28077,20548,13507,9,2
17788,4362,13507,9,1
10051,28856,13509,5,1
26942,30798,13509,5,1
22761,8858,13509,5,1
30550,26906,13509,5,1
35498,26839,13509,5,1
18378,49401,13509,5,1
6458,12083,13312,5,1
24583,53556,13312,9,1
19474,22429,13315,5,1
7555,23816,13315,5,1
13447,7968,13315,5,1
28895,22807,13317,5,2
9840,14860,13317,5,1
5058,20655,13317,5,1
18155,21392,13497,5,1
11941,28586,13497,5,2
34103,44556,13497,5,1
29462,23750,13497,5,1
24245,24082,13500,9,1
40395,7984,13505,9,1
25927,43952,13505,9,1
30931,17830,13505,9,2
23331,14479,13505,9,2
36225,10492,13509,5,1
22448,24247,13509,5,1
3492,14387,13312,5,1
21506,7805,13312,5,1
55877,55867,13312,9,1
6081,11224,13315,5,1
20983,6817,13315,5,2
28108,7826,13317,5,2
34799,45548,13317,9,1
55853,28978,13317,9,1
34498,17964,13503,5,1
33659,13404,13503,5,1
29715,24955,13503,5,1
39306,8564,13503,5,1
9114,26702,13503,5,1
22439,20104,13312,5,1
4461,935,13312,5,2
48064,55864,13312,9,1
55856,39338,13315,9,1
55857,50310,13315,9,1
55850,55848,13317,9,1
30925,11310,13497,5,1
37527,18341,13497,5,1
24534,25161,13497,5,1
27745,14536,13497,5,2
37650,20807,13499,5,1
24647,8153,13499,5,2
30605,9517,13499,5,1
12851,29663,13501,9,1
24532,30221,13501,9,1
20559,22235,13501,9,2
27262,26500,13501,9,1
6728,12622,13503,5,2
47021,36059,13503,5,1
17358,42159,13508,5,1
19879,36045,13508,5,1
37302,28107,13508,5,1
41961,29814,13508,5,1
18665,11371,13508,5,1
14967,26205,13508,5,1
11358,23365,13508,5,1
53520,12525,13508,5,1
46722,46718,12837,6,1
40434,36519,12837,6,1
29657,34337,12837,6,1
41747,41964,12837,6,1
8440,3639,13313,5,2
10975,3054,13313,5,2
7757,33648,13314,9,1
13957,28898,13314,9,1
55834,46224,13314,10,1
40549,55860,13315,9,1
55067,55862,13315,9,1
7540,21329,13317,5,1
21177,21464,13498,5,1
29884,26826,13498,5,1
23834,25757,13499,5,1
21109,26922,13506,5,2
26061,17357,13506,5,2
18480,41680,13506,5,1
12195,26514,13506,5,1
21254,29457,13506,5,2
22798,29812,13506,5,2
31290,30849,13506,5,2
30397,10500,13511,5,1
15067,17972,13511,5,2
26320,28887,13511,5,1
36114,33738,13511,5,1
29469,30312,13511,5,1
29905,17250,13511,5,1
10005,30972,13511,5,1
28899,25818,13511,5,1
31859,37003,12837,6,1
28774,36263,12837,6,2
11388,11181,13313,5,2
1936,14898,13313,5,1
20648,29372,13314,9,1
46141,42465,13314,10,1
13800,7970,13315,5,2
30507,49890,12836,10,1
52968,30470,12837,6,1
24084,4045,13312,5,2
12276,17829,13313,5,2
11489,13764,13313,5,1
11005,5054,13313,5,2
46249,30774,13313,9,1
23100,12871,13314,9,2
34524,6340,12836,10,1
42451,32729,12837,6,1
55870,30116,13313,9,1
42522,55875,13313,9,1
1718,5961,13313,5,2
10636,8354,13498,5,2
33674,6100,13498,5,1
12852,13160,13502,5,1
22992,35169,13502,5,1
32877,8706,13502,5,1
30804,21517,13502,5,1
24533,24639,13502,5,1
28900,35182,13502,5,1
20471,11378,13502,5,1
37958,17018,13502,5,1
12097,29262,13506,5,1
21332,29943,13510,10,2
29257,29151,13510,10,1
22844,55874,13313,9,1
54404,55842,13316,4,1
24310,55846,13316,4,1
26730,55665,13316,4,1
9649,1569,13316,9,2
13968,12614,13316,9,2
5083,14177,13315,5,2
39803,37015,13317,9,1
22433,28762,13316,9,1
6642,16996,13316,9,2
5736,55842,13316,9,1
39319,55844,13316,9,1
24310,52570,13316,9,1
9652,19877,13507,10,1
20548,17788,13507,10,1
12653,10014,13317,9,1
23471,12430,13504,10,2
27783,10363,13504,10,2
10051,30798,13509,9,1
22448,30550,13509,9,1
6817,14177,13315,9,2
13447,23816,13315,9,1
14860,5058,13317,9,2
25927,7984,13505,10,1
17830,23331,13505,10,1
10492,22761,13509,9,2
18378,26839,13509,9,1
7805,22439,13312,9,2
55866,48064,13312,10,1
24583,55867,13312,10,1
6081,19474,13315,9,1
22807,28108,13317,9,1
55848,34799,13317,10,1
28978,39803,13317,10,1
26761,10505,13500,10,2
24245,13637,13500,10,1
13404,17964,13503,9,2
29715,12622,13503,9,2
8564,26702,13503,9,1
47021,24179,13503,9,1
40434,46718,12837,9,1
39338,55857,13315,10,1
11310,18155,13497,9,1
28586,34103,13497,9,1
9517,8153,13499,9,1
9687,3992,13499,9,2
30221,29663,13501,10,2
22235,27262,13501,10,1
17358,36045,13508,9,1
29814,28107,13508,9,1
18665,26205,13508,9,1
12525,11358,13508,9,1
30470,37003,12837,9,1
41964,34337,12837,9,1
935,13048,13312,9,1
46224,42465,13314,12,1
13796,7970,13315,9,2
25171,21329,13317,9,1
23750,18341,13497,9,2
27745,24534,13497,9,2
21070,4008,13499,9,2
23834,20807,13499,9,1
26061,26922,13506,9,2
12097,18480,13506,9,1
12195,29457,13506,9,1
29812,30849,13506,9,2
17972,10500,13511,9,2
28887,33738,13511,9,1
30312,17250,13511,9,1
30972,28899,13511,9,2
28774,32729,12837,9,2
4045,3492,13312,9,1
20463,12083,13312,9,2
46249,30116,13313,10,1
28898,20648,13314,10,2
55860,55862,13315,10,1
5992,5917,12836,10,1
3054,3639,13313,9,1
23100,33648,13314,10,1
17829,11181,13313,9,1
13764,5961,13313,9,2
5054,1936,13313,9,1
8806,1092,12836,10,2
42522,22844,13313,10,1
891,10292,13498,9,1
1742,29959,13498,9,2
29884,21464,13498,9,1
10636,33674,13498,9,1
22992,12852,13502,9,2
30804,8706,13502,9,2
28900,24533,13502,9,1
17018,20471,13502,9,1
29151,29943,13510,12,1
22433,9649,13316,10,1
55842,39319,13316,10,1
23209,35539,13320,1,1
48027,26730,13316,9,1
12614,16996,13316,10,1
45197,29463,13320,1,1
25861,29285,13320,2,1
24310,26730,13316,10,1
21762,17365,13320,2,2
8741,29922,13320,2,1
26211,15021,13320,2,1
17788,9652,13507,12,2
4217,10990,13318,1,2
12544,29779,13318,1,1
55999,13885,13318,1,1
9907,38897,13318,1,1
29273,27547,13319,1,1
28925,29055,13319,1,1
44526,9153,13320,2,1
32203,5884,13320,2,1
22430,29463,13320,2,1
28936,21469,13321,1,1
22056,27779,13321,2,1
39851,14479,13321,2,1
18282,44807,13321,2,1
25353,23146,13323,1,1
17316,29894,13319,1,2
19755,23298,13321,2,1
44572,25160,13321,2,1
21311,30801,13321,2,1
17830,7984,13505,12,2
30550,18378,13509,10,1
7382,10819,13318,1,2
11112,29040,13318,1,1
1132,29720,13318,1,1
26984,16998,13319,1,1
30029,21398,13319,1,1
35539,12767,13320,2,1
21469,26627,13321,2,2
21312,26845,13321,2,1
20809,38132,13323,1,1
30628,14561,13323,1,1
13683,40636,13323,1,1
29159,13453,13323,1,1
29663,22235,13501,12,2
28107,17358,13508,10,1
12525,18665,13508,10,1
22761,10051,13509,10,2
24583,48064,13312,12,1
6081,7970,13315,10,1
13447,14177,13315,10,1
10014,22807,13317,10,1
3754,18138,13318,1,1
7286,47028,13318,1,1
6962,11410,13318,1,1
32073,8787,13319,1,1
8515,56000,13322,1,1
20849,11815,13323,1,1
22649,14477,13323,1,1
24245,26761,13500,12,1
12622,13404,13503,10,1
8564,24179,13503,10,2
10363,12430,13504,12,2
21329,5058,13317,10,2
18136,19879,13318,1,1
29054,23998,13322,1,1
26228,10593,13322,1,2
25810,49406,13322,1,1
20846,29800,13322,1,1
11310,28586,13497,10,1
27745,18341,13497,10,2
26922,12097,13506,10,1
29812,12195,13506,10,2
34524,49890,12836,12,1
30470,40434,12837,10,1
34337,32729,12837,10,2
22439,4045,13312,10,2
55860,55857,13315,12,1
28978,34799,13317,12,1
18094,32383,13322,1,1
27081,29659,13322,1,1
31343,35985,13322,1,1
11332,29788,13322,1,1
1128,24224,13322,1,1
23834,21070,13499,10,1
9687,9517,13499,10,2
17972,33738,13511,10,1
17250,28899,13511,10,1
12083,935,13312,10,2
20648,33648,13314,12,1
29785,10590,13322,1,1
30913,34298,13322,1,1
43025,32476,13322,1,1
39043,12000,13322,1,1
34857,9293,13322,1,1
1936,3054,13313,10,2
5961,17829,13313,10,2
30116,22844,13313,12,1
29959,891,13498,10,2
10636,21464,13498,10,1
12852,8706,13502,10,1
28900,17018,13502,10,2
15021,5884,13320,3,1
11816,8573,13319,1,1
29667,40388,13319,1,1
18484,34654,13322,1,1
8741,29285,13320,3,1
17365,9153,13320,3,2
35539,29463,13320,3,1
21329,22807,13317,12,2
8946,10819,13318,2,1
10990,29040,13318,2,1
27547,29667,13319,3,1
29055,29894,13319,3,2
25160,23298,13321,3,2
22056,30801,13321,3,1
25368,20809,13323,3,1
14694,12544,13318,2,1
6962,8216,13318,2,1
9907,13885,13318,2,1
8787,16998,13319,3,1
11816,21398,13319,3,1
39851,26627,13321,3,1
18282,26845,13321,3,2
13683,23146,13323,3,2
13404,8564,13503,12,2
12097,29812,13506,12,1
17358,12525,13508,12,2
10051,18378,13509,12,1
33738,28899,13511,12,2
14177,6081,13315,12,2
18138,17968,13318,2,2
18136,7286,13318,2,1
11884,29720,13318,2,1
14561,20849,13323,3,1
14477,29159,13323,3,2
29659,18094,13322,2,1
1128,11332,13322,2,2
23998,26228,13322,2,2
25810,29800,13322,2,1
11310,18341,13497,12,1
21070,9517,13499,12,2
12083,4045,13312,12,2
43025,39043,13322,2,1
35985,9293,13322,2,1
18484,8515,13322,2,2
10636,891,13498,12,2
40434,34337,12837,12,1
10590,34298,13322,2,1
3054,17829,13313,12,2
1092,5992,12836,12,2
9649,12614,13316,12,2
39319,26730,13316,12,1
9839,13968,13320,4,1
8313,15021,13320,4,1
26900,11521,13320,4,2
26059,8741,13320,4,1
8706,28900,13502,12,1
9153,10415,13320,4,2
18524,11742,13320,4,1
31088,23317,13518,4,1
40825,40058,13518,4,1
29256,8812,13524,4,1
32243,24502,13524,4,1
6642,7803,13320,4,2
23259,26140,13320,4,1
1264,34537,13320,4,1
22429,12214,13319,4,1
24397,25533,13321,4,1
40774,56008,13321,4,1
24249,26927,13515,4,1
27754,39721,13515,4,1
38621,26093,13518,4,1
10990,8946,13318,3,2
11884,12544,13318,3,1
9907,6962,13318,3,1
36304,9878,13319,4,1
29894,16998,13319,4,2
18504,3996,13321,4,2
22704,26845,13321,4,1
20133,33904,13521,4,1
35792,26832,13521,4,1
17968,7286,13318,3,1
19474,10400,13318,4,1
13617,13674,13319,4,2
6002,17837,13321,4,1
56005,42984,13321,4,1
29462,29293,13515,4,1
34601,29180,13515,4,1
29960,29906,13515,4,1
12873,38275,13515,4,1
33659,26061,13517,4,1
20658,36822,13517,4,1
46105,56025,13318,4,1
53556,25052,13318,4,1
7757,13820,13318,4,1
56021,56020,13319,4,1
23348,28685,13319,4,1
23750,44556,13515,4,1
37527,32585,13515,4,1
11371,30839,13517,4,1
4453,19882,13520,4,1
11957,24756,13520,4,1
41888,31290,13520,4,1
15067,18665,13520,4,1
33661,25694,13520,4,1
30538,14967,13520,4,1
24009,26502,13520,4,2
25853,29457,13520,4,1
616,21631,13318,4,1
18094,9293,13322,3,1
23998,1128,13322,3,2
29800,8515,13322,3,1
18338,19962,13322,4,2
18495,748,13318,4,1
10590,43025,13322,3,1
13722,8396,13322,4,2
10971,43216,13322,4,1
27851,11489,13322,4,2
43412,56038,13322,4,1
29935,26925,13322,4,1
30087,11309,13512,4,2
12977,24549,13512,4,1
17009,26826,13512,4,1
21177,50848,13512,4,1
19584,6228,13320,4,1
35539,28073,13320,4,1
36278,22433,13320,4,1
762,4025,13320,4,1
55665,43756,13320,4,1
12921,12587,13320,4,1
12491,6458,13319,4,2
13348,21398,13319,4,1
55845,56002,13320,4,1
7462,16996,13320,4,1
26706,17964,13321,4,2
20655,6962,13318,4,1
14387,20653,13319,4,2
24084,24721,13319,4,1
27547,4461,13319,4,2
56004,24310,13320,4,1
26009,9649,13320,4,2
9109,6254,13321,4,2
9516,18385,13321,4,1
8659,22056,13321,4,1
12229,12852,13321,4,2
1576,33860,13321,4,1
12490,25368,13323,4,1
29159,24763,13323,4,1
14477,9259,13323,4,2
28895,13209,13323,4,2
26147,43950,13514,4,1
18474,13758,13514,4,2
13950,28856,13514,4,1
10405,26942,13514,4,1
45738,24179,13517,4,1
23082,32913,13517,4,1
32977,13404,13517,4,1
42475,7511,13518,4,1
22865,29057,13518,4,1
9887,38550,13518,4,1
10363,28290,13518,4,1
39848,49287,13518,4,1
38549,35337,13518,4,1
23471,55841,13518,4,1
19790,9053,13518,4,1
30795,23073,13518,4,1
41458,5885,13518,4,1
27783,17003,13518,4,1
40059,43243,13518,4,1
6188,5069,13518,4,2
7968,20104,13318,4,2
8946,17359,13318,4,2
918,30856,13318,4,1
20651,10995,13319,4,2
641,8573,13319,4,1
23550,14465,13319,4,1
7826,23299,13319,4,2
12194,26627,13321,4,1
2034,10901,13321,4,2
775,25160,13321,4,1
23075,13800,13323,4,2
14885,18771,13323,4,1
13032,26313,13323,4,1
31600,18527,13516,4,1
30804,43875,13516,4,1
28992,28990,13516,4,1
17904,50744,13516,4,1
10826,40383,13517,4,1
8564,22445,13517,4,1
21883,36498,13517,4,1
40831,35087,13519,4,1
12202,17747,13519,4,1
34007,22800,13519,4,1
18480,23997,13522,4,1
36594,30312,13522,4,1
26002,29166,13522,4,1
10920,17267,13524,4,1
55813,23975,13524,4,1
25703,10254,13524,4,1
29943,29151,13524,4,1
25539,27185,13524,4,1
26144,51267,13524,4,1
25742,20418,13524,4,1
17831,55011,13524,4,1
28742,4019,13524,4,1
28855,29038,13524,4,1
34915,14977,13524,4,1
28763,26143,13524,4,1
50143,36396,13524,4,1
31989,28074,13524,4,1
13445,11884,13318,4,1
28978,56023,13318,4,1
7286,4003,13318,4,2
56014,48064,13319,4,1
56018,56019,13319,4,1
55282,41724,13319,4,1
22439,6528,13319,4,1
18483,1841,13319,4,2
56007,56006,13321,4,1
56013,39803,13321,4,1
22437,11701,13321,4,2
14108,3316,13321,4,2
14561,21506,13323,4,2
7145,27358,13323,4,2
1886,21623,13323,4,2
11224,18720,13323,4,1
11981,26424,13514,4,1
50509,29117,13514,4,1
12750,26892,13514,4,1
28346,10492,13514,4,1
30522,26887,13517,4,1
53758,17830,13519,4,1
41884,41883,13519,4,1
1035,9658,13318,4,1
33648,16433,13318,4,2
20465,1687,13318,4,1
56022,55326,13319,4,1
1747,935,13319,4,2
9229,14856,13321,4,1
23640,23100,13323,4,2
10507,24932,13323,4,1
34539,39306,13517,4,1
24723,18076,13517,4,1
14588,36887,13521,4,1
14377,10929,13521,4,1
23090,30611,13521,4,1
29579,4344,13521,4,1
31358,27262,13521,4,1
29580,31330,13521,4,1
17649,30221,13521,4,1
21431,26500,13521,4,1
51569,24841,13521,4,1
40371,51095,13521,4,1
32029,12851,13521,4,1
2139,14605,13521,4,1
29594,33652,13521,4,1
45252,31568,13521,4,1
36824,56026,13318,4,1
31392,27531,13318,4,2
10828,10202,13318,4,1
17123,6820,13322,4,1
13017,19910,13322,4,2
11020,6100,13322,4,1
18094,12662,13322,4,2
39909,40549,13323,4,1
53948,56027,13323,4,1
13683,10500,13323,4,2
10813,23146,13323,4,1
56034,56033,13323,4,1
13963,37650,13513,4,1
12933,10288,13513,4,2
7889,27084,13513,4,1
21548,12758,13513,4,1
28932,37034,13513,4,1
23834,10602,13513,4,1
47127,18155,13515,4,1
37199,31726,13515,4,1
13964,21524,13515,4,2
12936,13626,13515,4,2
21392,18341,13515,4,2
18650,20819,13515,4,2
21559,33058,13515,4,1
29732,20979,13515,4,1
27357,26149,13520,4,1
14545,25104,13520,4,1
12097,28700,13520,4,1
28924,21254,13520,4,1
29672,30545,13520,4,1
29262,20100,13520,4,1
23072,18398,13520,4,2
7234,26599,13520,4,1
32651,28935,13522,4,1
29967,21560,13522,4,1
28869,17356,13522,4,1
17972,22058,13522,4,1
33276,25818,13522,4,1
23226,54195,13318,4,1
14716,12083,13318,4,1
11575,27496,13322,4,1
8515,26221,13322,4,2
29939,1128,13322,4,1
11388,11352,13322,4,2
12226,10590,13322,4,2
15975,44517,13322,4,1
28265,27111,13322,4,1
56036,56037,13322,4,1
23595,11009,13322,4,2
44172,22269,13512,4,1
24240,18365,13512,4,1
34693,30894,13512,4,1
10292,44301,13512,4,1
37164,26227,13512,4,1
46749,10636,13512,4,1
23753,22112,13512,4,1
20532,46957,13512,4,1
40367,30893,13512,4,1
8354,26987,13512,4,1
33674,23575,13512,4,1
14570,21766,13512,4,1
25919,26421,13523,4,1
11532,24291,13523,4,1
12367,25869,13523,4,1
19883,30867,13523,4,1
28566,18368,13523,4,1
38876,14889,13523,4,2
13968,1264,13320,5,2
10415,6642,13320,5,1
18524,26059,13320,5,2
22433,26140,13320,5,1
12871,20849,13323,4,1
56001,54404,13320,4,1
48027,38557,13320,4,1
56029,36572,13323,4,1
42832,56031,13323,4,1
6228,762,13320,5,2
35539,12587,13320,5,1
16996,9649,13320,5,2
10920,23975,13524,5,1
29943,25703,13524,5,1
25539,26144,13524,5,1
17831,20418,13524,5,1
37788,39319,13320,4,1
45056,26730,13320,4,1
52570,56003,13320,4,1
8313,11521,13320,5,1
43507,46649,13321,4,1
7511,22865,13518,5,1
10363,49287,13518,5,1
5885,40825,13518,5,1
17003,38621,13518,5,1
40059,5069,13518,5,1
22429,10995,13319,5,2
56011,56010,13321,4,1
20471,1823,13516,4,2
38551,12139,13516,4,1
30809,33997,13516,4,1
22992,33414,13516,4,1
38550,31088,13518,5,1
55841,35337,13518,5,1
19790,30795,13518,5,1
26149,14545,13520,5,2
12097,21254,13520,5,1
20100,29672,13520,5,1
14588,14377,13521,5,1
31330,31358,13521,5,1
21431,24841,13521,5,1
40371,26832,13521,5,1
39067,21479,13318,4,1
20655,4003,13318,5,2
30856,17359,13318,5,2
56016,56017,13319,4,1
4461,13617,13319,5,1
29894,22439,13319,5,2
6002,24397,13321,5,1
9109,26706,13321,5,1
26845,3996,13321,5,2
12194,9229,13321,5,2
13800,9259,13323,5,1
13032,18771,13323,5,1
36059,11941,13514,4,1
5993,9241,13514,4,2
2247,26839,13514,4,1
4957,18375,13514,4,2
30550,11358,13514,4,1
14362,3651,13514,4,1
24247,10051,13514,4,1
24249,13964,13515,5,2
42737,29715,13517,4,1
23337,34498,13517,4,1
36119,13101,13517,4,1
18076,23082,13517,5,1
32977,26887,13517,5,1
26788,56009,13321,4,1
41930,56012,13321,4,1
56007,42984,13321,9,1
14561,12490,13323,5,2
10500,23640,13323,5,2
29159,10813,13323,5,2
10507,18720,13323,5,1
29180,29462,13515,5,1
54573,39128,13516,4,1
3586,39424,13516,4,1
7612,22068,13516,4,1
52283,42971,13516,4,1
24647,31292,13516,4,1
37735,32639,13516,4,1
14523,21826,13516,4,1
9543,43874,13516,4,1
25934,29716,13517,4,2
10826,26061,13517,5,1
20658,21883,13517,5,2
19882,24756,13520,5,2
31290,15067,13520,5,1
18398,25694,13520,5,1
14967,24009,13520,5,1
7234,29457,13520,5,2
23090,29579,13521,5,2
30221,33904,13521,5,1
14605,12851,13521,5,1
31568,29594,13521,5,1
55278,56024,13318,4,1
18495,616,13318,5,2
46105,36824,13318,9,1
25052,23226,13318,9,1
23348,641,13319,5,2
41724,56021,13319,9,1
55326,36304,13319,9,1
56028,50310,13323,4,1
56032,42288,13323,4,1
12871,28895,13323,5,1
22021,14860,13513,4,1
20750,21070,13513,4,2
2804,882,13513,4,2
9517,30375,13513,4,1
6276,37777,13513,4,1
9687,8153,13513,4,1
40605,22479,13513,4,1
20194,20807,13513,4,2
8858,46229,13514,4,1
18155,31726,13515,5,1
11371,39306,13517,5,1
7984,43952,13519,4,1
45474,40828,13519,4,1
24297,7348,13519,4,1
23240,23238,13519,4,1
29047,25863,13519,4,1
30537,25926,13519,4,1
23315,25757,13519,4,1
17122,29353,13519,4,1
23331,29050,13519,4,1
25927,29351,13519,4,1
17749,30931,13519,4,1
19474,7757,13318,5,2
19962,8396,13322,5,1
27851,12662,13322,5,2
53948,40549,13323,9,1
38327,14738,13513,4,1
29906,23750,13515,5,2
26156,12195,13522,4,2
27551,17250,13522,4,1
33738,36114,13522,4,1
30972,13954,13522,4,2
31900,30397,13522,4,1
29905,35143,13522,4,1
8704,29469,13522,4,1
31458,28899,13522,4,2
53363,56035,13322,4,1
6820,10971,13322,5,1
51600,56039,13322,4,1
34799,41697,13322,4,1
39118,56042,13322,4,1
56040,56041,13322,4,1
26925,29939,13322,5,2
22269,18365,13512,5,1
34693,10292,13512,5,1
11309,12977,13512,5,1
37164,10636,13512,5,1
20532,23753,13512,5,1
30893,26987,13512,5,1
17009,23575,13512,5,1
21766,21177,13512,5,1
3992,14510,13513,4,1
34102,19907,13523,4,1
33780,14959,13523,4,1
24222,37957,13523,4,1
40839,29919,13523,4,1
20702,32246,13523,4,1
36612,17735,13523,4,1
18748,38071,13523,4,1
34233,27621,13523,4,1
36897,32032,13523,4,1
33694,23815,13523,4,1
27358,1886,13323,5,1
39340,23235,13318,4,1
44586,56030,13323,4,1
56015,22916,13319,4,1
55845,37788,13320,9,1
7511,38550,13518,9,1
17003,5069,13518,9,2
4019,28855,13524,5,1
14977,26143,13524,5,1
8812,32243,13524,5,1
50143,31989,13524,5,1
10363,35337,13518,9,1
30795,5885,13518,9,2
56017,56019,13319,9,1
775,10901,13321,5,1
56010,56009,13321,9,1
55278,23235,13318,9,1
