ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,DATE_PARSED_GAME,DATE_NUMBER_GAME
33890,26761,13427,5,2016-08-03 00:00:00,208--6--20,6083
24763,7146,13431,5,2016-08-03 00:00:00,208--6--20,6083
49072,14885,13431,5,2016-08-03 00:00:00,208--6--20,6083
28586,33738,13431,5,2016-08-03 00:00:00,208--6--20,6083
30626,25546,13431,5,2016-08-03 00:00:00,208--6--20,6083
6589,21550,13431,5,2016-08-03 00:00:00,208--6--20,6083
30605,28684,13431,5,2016-08-03 00:00:00,208--6--20,6083
32977,14739,13431,5,2016-08-03 00:00:00,208--6--20,6083
30397,21431,13431,5,2016-08-03 00:00:00,208--6--20,6083
26839,20100,13434,4,2016-08-03 00:00:00,208--6--20,6083
26077,37085,13435,4,2016-08-03 00:00:00,208--6--20,6083
26503,42548,13435,4,2016-08-03 00:00:00,208--6--20,6083
26502,40383,13435,4,2016-08-03 00:00:00,208--6--20,6083
21070,30837,13436,4,2016-08-03 00:00:00,208--6--20,6083
14527,14605,13436,4,2016-08-03 00:00:00,208--6--20,6083
3685,12977,13436,4,2016-08-03 00:00:00,208--6--20,6083
54788,54787,12831,4,2016-08-03 00:00:00,208--6--20,6083
11521,11489,13297,5,2016-08-03 00:00:00,208--6--20,6083
17123,14814,13297,5,2016-08-03 00:00:00,208--6--20,6083
13722,4236,13297,5,2016-08-03 00:00:00,208--6--20,6083
20654,33502,13297,5,2016-08-03 00:00:00,208--6--20,6083
18485,29932,12831,5,2016-08-03 00:00:00,208--6--20,6083
12852,12587,13296,5,2016-08-04 00:00:00,208--6--20,6084
50920,54805,13298,4,2016-08-03 00:00:00,208--6--20,6083
55012,54808,13298,4,2016-08-03 00:00:00,208--6--20,6083
51366,39803,13299,4,2016-08-03 00:00:00,208--6--20,6083
42984,23226,12831,4,2016-08-03 00:00:00,208--6--20,6083
28073,36278,13296,5,2016-08-04 00:00:00,208--6--20,6084
10901,641,13296,5,2016-08-04 00:00:00,208--6--20,6084
18341,12490,13429,5,2016-08-04 00:00:00,208--6--20,6084
4019,28074,13437,5,2016-08-04 00:00:00,208--6--20,6084
9493,24843,13437,5,2016-08-04 00:00:00,208--6--20,6084
18136,25539,13437,5,2016-08-04 00:00:00,208--6--20,6084
29257,29151,13437,5,2016-08-04 00:00:00,208--6--20,6084
12031,29943,13437,5,2016-08-04 00:00:00,208--6--20,6084
8812,27783,13437,5,2016-08-04 00:00:00,208--6--20,6084
19790,14861,13437,5,2016-08-04 00:00:00,208--6--20,6084
14892,8308,13437,5,2016-08-04 00:00:00,208--6--20,6084
23298,23348,13298,5,2016-08-04 00:00:00,208--6--20,6084
21506,12498,13299,5,2016-08-04 00:00:00,208--6--20,6084
31458,26992,13428,5,2016-08-04 00:00:00,208--6--20,6084
30211,18250,13428,5,2016-08-04 00:00:00,208--6--20,6084
20983,13225,13428,5,2016-08-04 00:00:00,208--6--20,6084
18440,26958,13428,5,2016-08-04 00:00:00,208--6--20,6084
29380,35667,13428,5,2016-08-04 00:00:00,208--6--20,6084
43280,30550,13428,5,2016-08-04 00:00:00,208--6--20,6084
49052,22323,13429,5,2016-08-04 00:00:00,208--6--20,6084
3754,21524,13429,5,2016-08-04 00:00:00,208--6--20,6084
26949,8946,13429,5,2016-08-04 00:00:00,208--6--20,6084
20819,11310,13429,5,2016-08-04 00:00:00,208--6--20,6084
13398,28107,13429,5,2016-08-04 00:00:00,208--6--20,6084
23090,26236,13429,5,2016-08-04 00:00:00,208--6--20,6084
9041,25160,13433,9,2016-08-04 00:00:00,208--6--20,6084
13637,30099,13433,9,2016-08-04 00:00:00,208--6--20,6084
14465,4461,13298,5,2016-08-04 00:00:00,208--6--20,6084
23142,21329,13298,5,2016-08-04 00:00:00,208--6--20,6084
54803,54199,13298,9,2016-08-04 00:00:00,208--6--20,6084
10813,11881,13299,5,2016-08-04 00:00:00,208--6--20,6084
51366,38797,13299,9,2016-08-04 00:00:00,208--6--20,6084
38160,23704,13299,9,2016-08-04 00:00:00,208--6--20,6084
45049,51700,13428,5,2016-08-04 00:00:00,208--6--20,6084
28925,30104,13428,5,2016-08-04 00:00:00,208--6--20,6084
20983,18440,13428,9,2016-08-04 00:00:00,208--6--20,6084
14477,12525,13430,9,2016-08-04 00:00:00,208--6--20,6084
29889,35087,13430,9,2016-08-04 00:00:00,208--6--20,6084
33860,17358,13430,9,2016-08-04 00:00:00,208--6--20,6084
19946,24706,13433,9,2016-08-04 00:00:00,208--6--20,6084
7286,34548,13433,9,2016-08-04 00:00:00,208--6--20,6084
23082,10507,13435,5,2016-08-04 00:00:00,208--6--20,6084
23072,27745,13435,5,2016-08-04 00:00:00,208--6--20,6084
11884,17737,13435,5,2016-08-04 00:00:00,208--6--20,6084
18076,26826,13435,5,2016-08-04 00:00:00,208--6--20,6084
37085,26832,13435,5,2016-08-04 00:00:00,208--6--20,6084
26503,29716,13435,5,2016-08-04 00:00:00,208--6--20,6084
42971,40383,13435,5,2016-08-04 00:00:00,208--6--20,6084
20655,12614,13298,5,2016-08-04 00:00:00,208--6--20,6084
54808,54805,13298,9,2016-08-04 00:00:00,208--6--20,6084
619,24084,13299,5,2016-08-04 00:00:00,208--6--20,6084
25533,7818,13299,5,2016-08-04 00:00:00,208--6--20,6084
23753,1742,13427,9,2016-08-04 00:00:00,208--6--20,6084
30375,23260,13427,9,2016-08-04 00:00:00,208--6--20,6084
3754,8946,13429,9,2016-08-04 00:00:00,208--6--20,6084
10999,18338,13430,9,2016-08-04 00:00:00,208--6--20,6084
17365,9516,13436,5,2016-08-04 00:00:00,208--6--20,6084
14377,2139,13436,5,2016-08-04 00:00:00,208--6--20,6084
29773,21070,13436,5,2016-08-04 00:00:00,208--6--20,6084
5838,520,13298,5,2016-08-04 00:00:00,208--6--20,6084
54608,25006,13298,10,2016-08-04 00:00:00,208--6--20,6084
18524,20542,13299,5,2016-08-04 00:00:00,208--6--20,6084
54799,52238,13299,9,2016-08-04 00:00:00,208--6--20,6084
54802,53736,13299,9,2016-08-04 00:00:00,208--6--20,6084
33648,22069,13427,9,2016-08-04 00:00:00,208--6--20,6084
33738,25546,13431,9,2016-08-04 00:00:00,208--6--20,6084
21431,14739,13431,9,2016-08-04 00:00:00,208--6--20,6084
18474,18483,13432,9,2016-08-04 00:00:00,208--6--20,6084
22704,26238,13432,9,2016-08-04 00:00:00,208--6--20,6084
13950,12936,13432,9,2016-08-04 00:00:00,208--6--20,6084
30972,28885,13432,9,2016-08-04 00:00:00,208--6--20,6084
10826,5993,13434,5,2016-08-04 00:00:00,208--6--20,6084
26424,26892,13434,5,2016-08-04 00:00:00,208--6--20,6084
20100,30355,13434,5,2016-08-04 00:00:00,208--6--20,6084
31096,28265,13434,5,2016-08-04 00:00:00,208--6--20,6084
29273,23337,13434,5,2016-08-04 00:00:00,208--6--20,6084
36059,24721,13434,5,2016-08-04 00:00:00,208--6--20,6084
34337,3651,13434,5,2016-08-04 00:00:00,208--6--20,6084
21822,10051,13434,5,2016-08-04 00:00:00,208--6--20,6084
34103,12622,13435,5,2016-08-04 00:00:00,208--6--20,6084
6850,10590,13297,5,2016-08-04 00:00:00,208--6--20,6084
54823,55013,13297,4,2016-08-03 00:00:00,208--6--20,6083
31392,29372,13299,5,2016-08-04 00:00:00,208--6--20,6084
28924,11181,13423,9,2016-08-04 00:00:00,208--6--20,6084
13804,29672,13423,9,2016-08-04 00:00:00,208--6--20,6084
7826,13987,13423,9,2016-08-04 00:00:00,208--6--20,6084
24932,23816,13423,9,2016-08-04 00:00:00,208--6--20,6084
18155,30925,13425,5,2016-08-04 00:00:00,208--6--20,6084
54207,29159,13425,5,2016-08-04 00:00:00,208--6--20,6084
21392,24249,13425,5,2016-08-04 00:00:00,208--6--20,6084
24073,13283,13425,5,2016-08-04 00:00:00,208--6--20,6084
23750,34375,13425,5,2016-08-04 00:00:00,208--6--20,6084
24534,14738,13425,5,2016-08-04 00:00:00,208--6--20,6084
18650,29271,13425,5,2016-08-04 00:00:00,208--6--20,6084
29892,14536,13425,5,2016-08-04 00:00:00,208--6--20,6084
26627,22437,13426,5,2016-08-04 00:00:00,208--6--20,6084
22798,26514,13426,5,2016-08-04 00:00:00,208--6--20,6084
18480,48844,13426,5,2016-08-04 00:00:00,208--6--20,6084
11575,11378,13426,5,2016-08-04 00:00:00,208--6--20,6084
26761,23197,13427,9,2016-08-04 00:00:00,208--6--20,6084
23748,22323,13429,9,2016-08-04 00:00:00,208--6--20,6084
11310,18341,13429,9,2016-08-04 00:00:00,208--6--20,6084
28107,23090,13429,9,2016-08-04 00:00:00,208--6--20,6084
14527,20807,13436,5,2016-08-04 00:00:00,208--6--20,6084
29054,21499,13436,5,2016-08-04 00:00:00,208--6--20,6084
3685,12222,13436,5,2016-08-04 00:00:00,208--6--20,6084
3996,6458,12831,5,2016-08-04 00:00:00,208--6--20,6084
24225,7452,12831,5,2016-08-04 00:00:00,208--6--20,6084
672,650,12831,5,2016-08-04 00:00:00,208--6--20,6084
17005,6820,13297,5,2016-08-04 00:00:00,208--6--20,6084
50963,54817,13297,9,2016-08-04 00:00:00,208--6--20,6084
54823,54821,13297,9,2016-08-04 00:00:00,208--6--20,6084
16996,6100,13297,5,2016-08-04 00:00:00,208--6--20,6084
54820,30740,13297,9,2016-08-04 00:00:00,208--6--20,6084
22434,26923,12831,5,2016-08-04 00:00:00,208--6--20,6084
52003,54783,12831,9,2016-08-04 00:00:00,208--6--20,6084
7772,29939,13297,5,2016-08-04 00:00:00,208--6--20,6084
26228,34298,13424,5,2016-08-04 00:00:00,208--6--20,6084
25365,10292,13424,5,2016-08-04 00:00:00,208--6--20,6084
18484,12226,13424,5,2016-08-04 00:00:00,208--6--20,6084
26965,18748,13424,5,2016-08-04 00:00:00,208--6--20,6084
28267,7245,13424,5,2016-08-04 00:00:00,208--6--20,6084
29255,12662,13424,5,2016-08-04 00:00:00,208--6--20,6084
29171,30944,13424,5,2016-08-04 00:00:00,208--6--20,6084
11388,29800,13424,5,2016-08-04 00:00:00,208--6--20,6084
33058,31726,13426,5,2016-08-04 00:00:00,208--6--20,6084
35182,20705,13426,5,2016-08-04 00:00:00,208--6--20,6084
13160,30804,13426,5,2016-08-04 00:00:00,208--6--20,6084
35104,24877,13426,5,2016-08-04 00:00:00,208--6--20,6084
7146,14885,13431,9,2016-08-04 00:00:00,208--6--20,6084
6589,28684,13431,9,2016-08-04 00:00:00,208--6--20,6084
29579,28685,13436,5,2016-08-04 00:00:00,208--6--20,6084
39309,31568,13436,5,2016-08-04 00:00:00,208--6--20,6084
34537,6642,13296,5,2016-08-05 00:00:00,208--6--20,6085
54793,54794,13296,9,2016-08-05 00:00:00,208--6--20,6085
7462,11742,13296,9,2016-08-05 00:00:00,208--6--20,6085
641,12587,13296,9,2016-08-05 00:00:00,208--6--20,6085
28073,34537,13296,9,2016-08-05 00:00:00,208--6--20,6085
9649,12767,13296,9,2016-08-05 00:00:00,208--6--20,6085
54793,26730,13296,10,2016-08-05 00:00:00,208--6--20,6085
24310,54409,13296,10,2016-08-05 00:00:00,208--6--20,6085
43280,28925,13428,9,2016-08-05 00:00:00,208--6--20,6085
23260,1742,13427,10,2016-08-05 00:00:00,208--6--20,6085
23197,33648,13427,10,2016-08-05 00:00:00,208--6--20,6085
31458,30211,13428,9,2016-08-05 00:00:00,208--6--20,6085
51700,35667,13428,9,2016-08-05 00:00:00,208--6--20,6085
8946,22323,13429,10,2016-08-05 00:00:00,208--6--20,6085
12525,29889,13430,10,2016-08-05 00:00:00,208--6--20,6085
33860,18338,13430,10,2016-08-05 00:00:00,208--6--20,6085
25160,19946,13433,10,2016-08-05 00:00:00,208--6--20,6085
13637,34548,13433,10,2016-08-05 00:00:00,208--6--20,6085
26892,10826,13434,9,2016-08-05 00:00:00,208--6--20,6085
28265,20100,13434,9,2016-08-05 00:00:00,208--6--20,6085
24721,29273,13434,9,2016-08-05 00:00:00,208--6--20,6085
34337,10051,13434,9,2016-08-05 00:00:00,208--6--20,6085
27745,10507,13435,9,2016-08-05 00:00:00,208--6--20,6085
11884,34103,13435,9,2016-08-05 00:00:00,208--6--20,6085
26826,26832,13435,9,2016-08-05 00:00:00,208--6--20,6085
40383,29716,13435,9,2016-08-05 00:00:00,208--6--20,6085
28074,9493,13437,9,2016-08-05 00:00:00,208--6--20,6085
29257,18136,13437,9,2016-08-05 00:00:00,208--6--20,6085
29943,14892,13437,9,2016-08-05 00:00:00,208--6--20,6085
14861,27783,13437,9,2016-08-05 00:00:00,208--6--20,6085
14465,21329,13298,9,2016-08-05 00:00:00,208--6--20,6085
11224,23348,13298,9,2016-08-05 00:00:00,208--6--20,6085
54199,54808,13298,10,2016-08-05 00:00:00,208--6--20,6085
24225,6458,12831,9,2016-08-05 00:00:00,208--6--20,6085
17123,11489,13297,9,2016-08-05 00:00:00,208--6--20,6085
10590,16996,13297,9,2016-08-05 00:00:00,208--6--20,6085
26228,25365,13424,9,2016-08-05 00:00:00,208--6--20,6085
12662,7245,13424,9,2016-08-05 00:00:00,208--6--20,6085
29159,18155,13425,9,2016-08-05 00:00:00,208--6--20,6085
13283,24249,13425,9,2016-08-05 00:00:00,208--6--20,6085
24534,23750,13425,9,2016-08-05 00:00:00,208--6--20,6085
14536,29271,13425,9,2016-08-05 00:00:00,208--6--20,6085
22437,22798,13426,9,2016-08-05 00:00:00,208--6--20,6085
20705,33058,13426,9,2016-08-05 00:00:00,208--6--20,6085
11575,18480,13426,9,2016-08-05 00:00:00,208--6--20,6085
24877,30804,13426,9,2016-08-05 00:00:00,208--6--20,6085
23090,11310,13429,10,2016-08-05 00:00:00,208--6--20,6085
18483,22704,13432,10,2016-08-05 00:00:00,208--6--20,6085
12936,28885,13432,10,2016-08-05 00:00:00,208--6--20,6085
9516,14377,13436,9,2016-08-05 00:00:00,208--6--20,6085
14527,21499,13436,9,2016-08-05 00:00:00,208--6--20,6085
22434,672,12831,9,2016-08-05 00:00:00,208--6--20,6085
17005,29939,13297,9,2016-08-05 00:00:00,208--6--20,6085
28087,6627,12831,9,2016-08-05 00:00:00,208--6--20,6085
54786,54787,12831,9,2016-08-05 00:00:00,208--6--20,6085
54817,15975,13297,10,2016-08-05 00:00:00,208--6--20,6085
7555,12871,13298,9,2016-08-05 00:00:00,208--6--20,6085
54823,30740,13297,10,2016-08-05 00:00:00,208--6--20,6085
5837,29932,12831,9,2016-08-05 00:00:00,208--6--20,6085
33502,13722,13297,9,2016-08-05 00:00:00,208--6--20,6085
12226,26965,13424,9,2016-08-05 00:00:00,208--6--20,6085
29171,11388,13424,9,2016-08-05 00:00:00,208--6--20,6085
7146,33738,13431,10,2016-08-05 00:00:00,208--6--20,6085
6589,14739,13431,10,2016-08-05 00:00:00,208--6--20,6085
28685,21070,13436,9,2016-08-05 00:00:00,208--6--20,6085
39309,3685,13436,9,2016-08-05 00:00:00,208--6--20,6085
9493,29257,13437,10,2016-08-05 00:00:00,208--6--20,6085
23226,20937,12831,9,2016-08-05 00:00:00,208--6--20,6085
24310,26730,13296,12,2016-08-06 00:00:00,208--6--20,6086
31795,1125,13300,1,2016-08-06 00:00:00,208--6--20,6086
45197,20135,13300,1,2016-08-06 00:00:00,208--6--20,6086
11127,23235,12831,9,2016-08-05 00:00:00,208--6--20,6085
641,11742,13296,10,2016-08-06 00:00:00,208--6--20,6086
28073,9649,13296,10,2016-08-06 00:00:00,208--6--20,6086
21506,11881,13299,9,2016-08-06 00:00:00,208--6--20,6086
9907,3754,13304,1,2016-08-06 00:00:00,208--6--20,6086
25000,38936,13304,1,2016-08-06 00:00:00,208--6--20,6086
35495,13954,13305,1,2016-08-06 00:00:00,208--6--20,6086
20655,5838,13298,9,2016-08-06 00:00:00,208--6--20,6086
21329,12871,13298,10,2016-08-06 00:00:00,208--6--20,6086
24084,29372,13299,9,2016-08-06 00:00:00,208--6--20,6086
2119,55018,13303,1,2016-08-06 00:00:00,208--6--20,6086
26205,18122,13303,1,2016-08-06 00:00:00,208--6--20,6086
15067,31689,13303,1,2016-08-06 00:00:00,208--6--20,6086
26845,55019,13303,2,2016-08-06 00:00:00,208--6--20,6086
26887,12316,13303,2,2016-08-06 00:00:00,208--6--20,6086
18100,22591,13304,1,2016-08-06 00:00:00,208--6--20,6086
8564,27745,13304,1,2016-08-06 00:00:00,208--6--20,6086
11948,37882,13304,1,2016-08-06 00:00:00,208--6--20,6086
29667,16998,13304,1,2016-08-06 00:00:00,208--6--20,6086
1132,8660,13304,1,2016-08-06 00:00:00,208--6--20,6086
26159,32419,13305,1,2016-08-06 00:00:00,208--6--20,6086
10978,36225,13305,1,2016-08-06 00:00:00,208--6--20,6086
11181,29672,13423,10,2016-08-06 00:00:00,208--6--20,6086
24932,13987,13423,10,2016-08-06 00:00:00,208--6--20,6086
20983,31458,13428,10,2016-08-06 00:00:00,208--6--20,6086
43280,35667,13428,10,2016-08-06 00:00:00,208--6--20,6086
12525,18338,13430,12,2016-08-06 00:00:00,208--6--20,6086
28885,18483,13432,12,2016-08-06 00:00:00,208--6--20,6086
19946,13637,13433,12,2016-08-06 00:00:00,208--6--20,6086
14861,29943,13437,10,2016-08-06 00:00:00,208--6--20,6086
11981,12594,13299,9,2016-08-06 00:00:00,208--6--20,6086
7818,20542,13299,9,2016-08-06 00:00:00,208--6--20,6086
17359,55018,13303,2,2016-08-06 00:00:00,208--6--20,6086
22560,24245,13303,2,2016-08-06 00:00:00,208--6--20,6086
10011,14884,13303,2,2016-08-06 00:00:00,208--6--20,6086
26148,13898,13304,1,2016-08-06 00:00:00,208--6--20,6086
14694,29665,13304,1,2016-08-06 00:00:00,208--6--20,6086
13031,651,13304,1,2016-08-06 00:00:00,208--6--20,6086
29055,23301,13305,1,2016-08-06 00:00:00,208--6--20,6086
30801,21398,13305,2,2016-08-06 00:00:00,208--6--20,6086
34724,34875,12832,4,2016-08-06 00:00:00,208--6--20,6086
9833,9831,12832,4,2016-08-06 00:00:00,208--6--20,6086
6691,8806,12832,4,2016-08-06 00:00:00,208--6--20,6086
5838,23348,13298,10,2016-08-06 00:00:00,208--6--20,6086
21506,24084,13299,10,2016-08-06 00:00:00,208--6--20,6086
23704,53736,13299,10,2016-08-06 00:00:00,208--6--20,6086
18122,12498,13303,2,2016-08-06 00:00:00,208--6--20,6086
8440,15067,13303,2,2016-08-06 00:00:00,208--6--20,6086
26473,14513,13304,1,2016-08-06 00:00:00,208--6--20,6086
22280,27779,13304,1,2016-08-06 00:00:00,208--6--20,6086
11202,35036,13304,1,2016-08-06 00:00:00,208--6--20,6086
27358,45499,13304,1,2016-08-06 00:00:00,208--6--20,6086
22056,11528,13305,2,2016-08-06 00:00:00,208--6--20,6086
3651,19576,13305,2,2016-08-06 00:00:00,208--6--20,6086
24932,11181,13423,12,2016-08-06 00:00:00,208--6--20,6086
23260,33648,13427,12,2016-08-06 00:00:00,208--6--20,6086
8946,11310,13429,12,2016-08-06 00:00:00,208--6--20,6086
20100,10826,13434,10,2016-08-06 00:00:00,208--6--20,6086
24721,10051,13434,10,2016-08-06 00:00:00,208--6--20,6086
10507,11884,13435,10,2016-08-06 00:00:00,208--6--20,6086
29716,26826,13435,10,2016-08-06 00:00:00,208--6--20,6086
22433,20847,12832,4,2016-08-06 00:00:00,208--6--20,6086
11773,29130,12832,4,2016-08-06 00:00:00,208--6--20,6086
50042,7484,12832,4,2016-08-06 00:00:00,208--6--20,6086
11953,6101,12832,4,2016-08-06 00:00:00,208--6--20,6086
30740,54817,13297,12,2016-08-06 00:00:00,208--6--20,6086
54608,54808,13298,12,2016-08-06 00:00:00,208--6--20,6086
54799,38797,13299,10,2016-08-06 00:00:00,208--6--20,6086
7818,12594,13299,10,2016-08-06 00:00:00,208--6--20,6086
36821,37085,13304,1,2016-08-06 00:00:00,208--6--20,6086
24249,18155,13425,10,2016-08-06 00:00:00,208--6--20,6086
14536,23750,13425,10,2016-08-06 00:00:00,208--6--20,6086
23235,54787,12831,10,2016-08-06 00:00:00,208--6--20,6086
17474,20648,12832,4,2016-08-06 00:00:00,208--6--20,6086
35519,55014,12832,4,2016-08-06 00:00:00,208--6--20,6086
25840,17901,12832,4,2016-08-06 00:00:00,208--6--20,6086
12317,8306,12832,4,2016-08-06 00:00:00,208--6--20,6086
27851,32733,13301,1,2016-08-06 00:00:00,208--6--20,6086
13429,8721,12832,4,2016-08-06 00:00:00,208--6--20,6086
18365,23836,13302,1,2016-08-06 00:00:00,208--6--20,6086
20705,22437,13426,10,2016-08-06 00:00:00,208--6--20,6086
24877,11575,13426,10,2016-08-06 00:00:00,208--6--20,6086
6589,7146,13431,12,2016-08-06 00:00:00,208--6--20,6086
22434,24225,12831,10,2016-08-06 00:00:00,208--6--20,6086
6002,3985,12832,4,2016-08-06 00:00:00,208--6--20,6086
7393,735,12832,4,2016-08-06 00:00:00,208--6--20,6086
10231,22432,12832,4,2016-08-06 00:00:00,208--6--20,6086
19910,11178,12832,4,2016-08-06 00:00:00,208--6--20,6086
13722,11489,13297,10,2016-08-06 00:00:00,208--6--20,6086
11332,38133,13301,1,2016-08-06 00:00:00,208--6--20,6086
55022,17094,13301,1,2016-08-06 00:00:00,208--6--20,6086
14510,24533,13301,1,2016-08-06 00:00:00,208--6--20,6086
39043,46473,13302,1,2016-08-06 00:00:00,208--6--20,6086
50848,23575,13302,1,2016-08-06 00:00:00,208--6--20,6086
28136,12484,12832,4,2016-08-06 00:00:00,208--6--20,6086
25165,4010,12832,4,2016-08-06 00:00:00,208--6--20,6086
1576,13447,12832,4,2016-08-06 00:00:00,208--6--20,6086
678,9471,12832,4,2016-08-06 00:00:00,208--6--20,6086
11373,14177,12832,4,2016-08-06 00:00:00,208--6--20,6086
1042,10014,12832,4,2016-08-06 00:00:00,208--6--20,6086
16996,29939,13297,10,2016-08-06 00:00:00,208--6--20,6086
15019,33780,13301,1,2016-08-06 00:00:00,208--6--20,6086
30984,11352,13301,1,2016-08-06 00:00:00,208--6--20,6086
9671,8004,13301,1,2016-08-06 00:00:00,208--6--20,6086
9550,29389,13302,1,2016-08-06 00:00:00,208--6--20,6086
25372,9225,12833,1,2016-08-06 00:00:00,208--6--20,6086
55021,8354,12833,1,2016-08-06 00:00:00,208--6--20,6086
7803,3818,12833,1,2016-08-06 00:00:00,208--6--20,6086
30352,19883,13301,1,2016-08-06 00:00:00,208--6--20,6086
28087,5837,12831,10,2016-08-06 00:00:00,208--6--20,6086
54783,23226,12831,10,2016-08-06 00:00:00,208--6--20,6086
9094,5917,12832,4,2016-08-06 00:00:00,208--6--20,6086
1718,23998,12833,1,2016-08-06 00:00:00,208--6--20,6086
14889,13968,12833,1,2016-08-06 00:00:00,208--6--20,6086
20694,25227,12833,1,2016-08-06 00:00:00,208--6--20,6086
14387,55016,13300,2,2016-08-07 00:00:00,208--6--20,6087
25365,12226,13424,10,2016-08-06 00:00:00,208--6--20,6086
11388,12662,13424,10,2016-08-06 00:00:00,208--6--20,6086
9516,28685,13436,10,2016-08-06 00:00:00,208--6--20,6086
3685,21499,13436,10,2016-08-06 00:00:00,208--6--20,6086
26923,496,12833,1,2016-08-06 00:00:00,208--6--20,6086
18496,875,12833,1,2016-08-06 00:00:00,208--6--20,6086
641,9649,13296,12,2016-08-07 00:00:00,208--6--20,6087
33230,23317,13300,2,2016-08-07 00:00:00,208--6--20,6087
10934,728,13300,2,2016-08-07 00:00:00,208--6--20,6087
25294,26377,13300,2,2016-08-07 00:00:00,208--6--20,6087
26009,41046,13300,2,2016-08-07 00:00:00,208--6--20,6087
5884,31795,13300,2,2016-08-07 00:00:00,208--6--20,6087
12229,37363,13303,2,2016-08-06 00:00:00,208--6--20,6086
21766,46749,13302,1,2016-08-06 00:00:00,208--6--20,6086
50858,14860,13305,2,2016-08-06 00:00:00,208--6--20,6086
55017,41045,13300,1,2016-08-06 00:00:00,208--6--20,6086
5136,791,12832,4,2016-08-06 00:00:00,208--6--20,6086
45197,29922,13300,2,2016-08-07 00:00:00,208--6--20,6087
29943,9493,13437,12,2016-08-07 00:00:00,208--6--20,6087
28932,32419,13305,2,2016-08-07 00:00:00,208--6--20,6087
43280,20983,13428,12,2016-08-07 00:00:00,208--6--20,6087
54799,53736,13299,12,2016-08-07 00:00:00,208--6--20,6087
12229,26845,13303,3,2016-08-07 00:00:00,208--6--20,6087
24245,15067,13303,3,2016-08-07 00:00:00,208--6--20,6087
26887,14884,13303,3,2016-08-07 00:00:00,208--6--20,6087
18100,14588,13304,2,2016-08-07 00:00:00,208--6--20,6087
9907,29667,13304,2,2016-08-07 00:00:00,208--6--20,6087
13954,25861,13305,2,2016-08-07 00:00:00,208--6--20,6087
23301,28346,13305,2,2016-08-07 00:00:00,208--6--20,6087
36225,9475,13305,2,2016-08-07 00:00:00,208--6--20,6087
10826,10051,13434,12,2016-08-07 00:00:00,208--6--20,6087
29716,10507,13435,12,2016-08-07 00:00:00,208--6--20,6087
12871,5838,13298,12,2016-08-07 00:00:00,208--6--20,6087
17359,18122,13303,3,2016-08-07 00:00:00,208--6--20,6087
11948,8564,13304,2,2016-08-07 00:00:00,208--6--20,6087
26148,26473,13304,2,2016-08-07 00:00:00,208--6--20,6087
25000,13031,13304,2,2016-08-07 00:00:00,208--6--20,6087
30801,14860,13305,3,2016-08-07 00:00:00,208--6--20,6087
